"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155743, 11392, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 52555, 0.000E+0, 0.000, 61000, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155834, 1403, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 43315, 0.000E+0, 0.000, 49197, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155925, 10023, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 55656, 0.000E+0, 0.000, 57937, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 160015, 0, "           ", "P", 1.000E+0, 1.000, 85, 1.000E+0, 1.000, 141, 1.000E+0, 1.000, 214, 1.000E+0, 1.000, 246, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 160058, 0, "           ", "R", 1.000E+0, 1.000, 10935004, 1.000E+0, 1.000, 10990682, 1.000E+0, 1.000, 10746058, 1.000E+0, 1.000, 10829530, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160144, 620, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 71902, 0.000E+0, 0.000, 71382, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160231, 30591, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 39587, 0.000E+0, 0.000, 50246, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160320, 7889, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 233712, 0.000E+0, 0.000, 271126, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160410, 7803, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 48334, 0.000E+0, 0.000, 61169, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160500, 1904, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 46470, 0.000E+0, 0.000, 92208, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160551, 891, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 45092, 0.000E+0, 0.000, 76881, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160642, 120, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 76353, 0.000E+0, 0.000, 82176, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160733, 4512, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 64686, 0.000E+0, 0.000, 75853, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160824, 30238, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 41428, 0.000E+0, 0.000, 42655, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 160916, 30174, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 34432, 0.000E+0, 0.000, 48580, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 161007, 0, "           ", "P", 1.000E+0, 1.000, 76, 1.000E+0, 1.000, 107, 1.000E+0, 1.000, 200, 1.000E+0, 1.000, 241, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 161050, 0, "           ", "R", 1.000E+0, 1.000, 10932173, 1.000E+0, 1.000, 10948627, 1.000E+0, 1.000, 10699497, 1.000E+0, 1.000, 10710447, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 161136, 7643, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 52615, 0.000E+0, 0.000, 53473, 1.000E+0, 1.000, 0, "pC"
